census_block_2010,feature_type,feature_subtype,year,week,value,feature_id
1005,Restaurant Total,3,25,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,25,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,25,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,25,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,26,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,26,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,26,2017,2,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,27,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,27,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,28,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,28,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,28,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,28,2015,3,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,28,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2011,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2014,2,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,29,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,30,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,31,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,32,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,32,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,32,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,32,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,32,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2011,2,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2016,3,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,33,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2011,2,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,34,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,35,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,35,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,35,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,35,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,36,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,36,2010,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,36,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,36,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2013,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,37,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2012,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2013,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,38,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,39,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,39,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,39,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,39,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,39,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,40,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,40,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,40,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,40,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,40,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,41,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,41,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,41,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,42,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,42,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,42,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,42,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,43,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,43,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,43,2015,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,43,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,44,2013,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,44,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,44,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,44,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,45,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,45,2013,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,45,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,45,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,46,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,46,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,46,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,46,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,47,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,47,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,47,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,47,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,47,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,48,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,48,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,48,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,48,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,48,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,49,2012,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,49,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,49,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,50,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,50,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,50,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,51,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,51,2014,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,51,2016,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,52,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,3,53,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,13,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,17,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,32,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,34,2011,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,36,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,39,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,39,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,40,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,40,2013,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,4,42,2013,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,2,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,9,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,10,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,14,2017,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,16,2017,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,24,2011,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,24,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,28,2008,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,29,2015,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,29,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,29,2017,1,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,31,2016,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,34,2010,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,36,2014,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,5,39,2012,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,NA,13,2009,0,restaurant_violations_rodent_or_trash
1005,Restaurant Total,NA,21,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,3,2012,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,6,2015,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,7,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,10,2012,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,10,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,11,2017,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,21,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,23,2015,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,23,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,24,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,25,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,38,2014,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,47,2014,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,1,51,2013,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,4,2010,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,5,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,7,2016,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,7,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,8,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,8,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,9,2010,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,9,2012,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,9,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,9,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,9,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,11,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,11,2012,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,12,2013,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,12,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,13,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,16,2010,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,16,2015,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,18,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,19,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,22,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,22,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,23,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,24,2012,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,24,2015,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,24,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,27,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,33,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,34,2017,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,35,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,35,2016,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,35,2017,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,36,2011,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,36,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,39,2009,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,42,2013,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,46,2009,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,46,2014,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,48,2010,1,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,49,2010,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,51,2009,0,restaurant_violations_rodent_or_trash
1005,School Cafeteria,2,51,2013,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,26,2016,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,27,2016,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,28,2016,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,28,2017,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,29,2016,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,29,2017,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,30,2016,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,30,2017,0,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,1,31,2017,1,restaurant_violations_rodent_or_trash
1005,Unlicensed Food,2,51,2010,1,restaurant_violations_rodent_or_trash
1006,Bakery,2,2,2015,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,2,2017,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,35,2015,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,39,2016,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,42,2015,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,43,2016,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,47,2015,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,50,2014,0,restaurant_violations_rodent_or_trash
1006,Bakery,2,53,2014,0,restaurant_violations_rodent_or_trash
1006,Barber Shop,1,11,2016,0,restaurant_violations_rodent_or_trash
1006,Barber Shop,1,19,2017,0,restaurant_violations_rodent_or_trash
1006,Barber Shop,1,24,2012,0,restaurant_violations_rodent_or_trash
1006,Barber Shop,1,25,2017,0,restaurant_violations_rodent_or_trash
1006,Barber Shop,2,48,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,7,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,21,2015,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,25,2015,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,27,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,36,2015,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,36,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,43,2011,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,1,47,2011,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,2,13,2011,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,2,18,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,2,27,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop,2,30,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Braiding,1,13,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Braiding,1,14,2016,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Braiding,1,26,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Braiding,1,32,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Braiding,1,33,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Esthetics,1,27,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Nails,1,4,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Nails,2,9,2011,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Nails,2,26,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Nails,2,30,2017,0,restaurant_violations_rodent_or_trash
1006,Beauty Shop-Nails,2,41,2015,0,restaurant_violations_rodent_or_trash
1006,Caterer,3,26,2010,0,restaurant_violations_rodent_or_trash
1006,Caterer,3,47,2009,0,restaurant_violations_rodent_or_trash
1006,Delicatessen,1,5,2014,0,restaurant_violations_rodent_or_trash
1006,Delicatessen,1,7,2014,0,restaurant_violations_rodent_or_trash
